transaction_id,customer_id,product_category,product_name,quantity,unit_price,transaction_date,payment_method,region,customer_segment,total_amount,discount_eligible,discount_rate,discount_amount,final_amount,customer_name,age,income_level,join_date,loyalty_points,last_purchase_date,customer_value,customer_frequency,avg_order_value,segment,hour_of_day,day_of_week,month,quarter,peak_hour
TXN000102,6855,Sports,Phone,6,1237.98,2024-01-05 05:00:00,Cash,North,Budget,7427.88,True,0.15,1114.182,6313.698,Customer_630,77,Medium,2021-09-22,8520,2025-09-22,6313.698,1,6313.698,High Value,5,Friday,1,1,Off-Peak
TXN000103,5351,Books,Book,5,1253.54,2024-01-05 06:00:00,Cash,West,Budget,6267.7,False,0.05,313.385,5954.315,Customer_480,40,Medium,2021-04-25,3618,2025-04-25,5954.315,1,5954.315,High Value,6,Friday,1,1,Off-Peak
TXN000104,4806,Home,Laptop,4,1061.99,2024-01-05 07:00:00,Cash,North,Premium,4247.96,False,0.05,212.39800000000002,4035.562,Customer_416,61,Low,2021-02-20,6315,2025-02-20,4035.562,1,4035.562,Standard,7,Friday,1,1,Off-Peak
TXN000105,9338,Sports,Book,8,1084.76,2024-01-05 08:00:00,Credit Card,West,Standard,8678.08,True,0.15,1301.712,7376.368,Customer_872,43,Medium,2022-05-22,7521,2026-05-22,7376.368,1,7376.368,High Value,8,Friday,1,1,Off-Peak
TXN000106,9481,Books,Shirt,4,822.68,2024-01-05 09:00:00,Credit Card,North,Standard,3290.72,False,0.05,164.536,3126.1839999999997,Customer_894,46,High,2022-06-13,4376,2026-06-13,3126.1839999999997,1,3126.1839999999997,Standard,9,Friday,1,1,Peak
TXN000107,7125,Sports,Shirt,5,1685.03,2024-01-05 10:00:00,Cash,East,Premium,8425.15,False,0.05,421.2575,8003.8925,Customer_668,41,Low,2021-10-30,8224,2025-10-30,8003.8925,1,8003.8925,High Value,10,Friday,1,1,Peak
TXN000108,4920,Clothing,Shirt,8,441.33,2024-01-05 11:00:00,PayPal,West,Premium,3530.64,True,0.15,529.596,3001.044,Customer_429,57,Medium,2021-03-05,7737,2025-03-05,3001.044,1,3001.044,Standard,11,Friday,1,1,Peak
TXN000109,6493,Books,Shoes,9,849.14,2024-01-05 12:00:00,Debit Card,East,Premium,7642.26,True,0.15,1146.339,6495.921,Customer_588,35,Low,2021-08-11,8884,2025-08-11,6495.921,1,6495.921,High Value,12,Friday,1,1,Off-Peak
TXN000110,9738,Electronics,Shirt,8,1875.79,2024-01-05 13:00:00,Debit Card,South,Standard,15006.32,True,0.15,2250.948,12755.372,Customer_922,26,Low,2022-07-11,2183,2026-07-11,12755.372,1,12755.372,High Value,13,Friday,1,1,Off-Peak
TXN000111,4895,Electronics,Book,8,1611.42,2024-01-05 14:00:00,PayPal,North,Premium,12891.36,True,0.15,1933.704,10957.656,Customer_427,62,Medium,2021-03-03,2109,2025-03-03,10957.656,1,10957.656,High Value,14,Friday,1,1,Peak
TXN000112,8052,Electronics,Book,3,476.62,2024-01-05 15:00:00,Debit Card,West,Premium,1429.8600000000001,False,0.05,71.49300000000001,1358.3670000000002,Customer_754,48,Low,2022-01-24,5511,2026-01-24,1358.3670000000002,1,1358.3670000000002,Standard,15,Friday,1,1,Peak
TXN000113,7003,Electronics,Shirt,5,293.89,2024-01-05 16:00:00,Cash,East,Premium,1469.4499999999998,False,0.05,73.4725,1395.9774999999997,Customer_648,49,High,2021-10-10,4932,2025-10-10,1395.9774999999997,1,1395.9774999999997,Standard,16,Friday,1,1,Peak
TXN000114,6650,Sports,Book,3,1910.05,2024-01-05 17:00:00,PayPal,North,Budget,5730.15,False,0.05,286.5075,5443.6425,Customer_604,71,High,2021-08-27,6867,2025-08-27,5443.6425,1,5443.6425,High Value,17,Friday,1,1,Off-Peak
TXN000115,7481,Sports,Phone,7,60.71,2024-01-05 18:00:00,Cash,East,Budget,424.97,True,0.15,63.7455,361.22450000000003,Customer_706,20,Medium,2021-12-07,7252,2025-12-07,361.22450000000003,1,361.22450000000003,Standard,18,Friday,1,1,Off-Peak
TXN000116,2634,Books,Phone,6,1529.63,2024-01-05 19:00:00,PayPal,North,Standard,9177.78,True,0.15,1376.6670000000001,7801.113,Customer_171,24,Low,2020-06-20,5120,2024-06-20,7801.113,1,7801.113,High Value,19,Friday,1,1,Off-Peak
TXN000117,8300,Home,Shoes,4,169.96,2024-01-05 20:00:00,PayPal,North,Standard,679.84,False,0.05,33.992000000000004,645.8480000000001,Customer_775,68,Low,2022-02-14,3344,2026-02-14,645.8480000000001,1,645.8480000000001,Standard,20,Friday,1,1,Off-Peak
TXN000118,9341,Home,Shoes,7,805.49,2024-01-05 21:00:00,Cash,South,Budget,5638.43,True,0.15,845.7645,4792.6655,Customer_873,29,Low,2022-05-23,6525,2026-05-23,4792.6655,1,4792.6655,Standard,21,Friday,1,1,Off-Peak
TXN000119,3243,Sports,Shoes,1,1508.85,2024-01-05 22:00:00,Cash,East,Standard,1508.85,False,0.05,75.4425,1433.4074999999998,Customer_229,67,Medium,2020-08-17,5006,2024-08-17,1433.4074999999998,1,1433.4074999999998,Standard,22,Friday,1,1,Off-Peak
TXN000120,7717,Clothing,Shoes,1,1928.5,2024-01-05 23:00:00,Credit Card,North,Budget,1928.5,False,0.05,96.42500000000001,1832.075,Customer_724,27,High,2021-12-25,1337,2025-12-25,1832.075,1,1832.075,Standard,23,Friday,1,1,Off-Peak
TXN000121,4886,Home,Book,8,1705.14,2024-01-06 00:00:00,PayPal,North,Budget,13641.12,True,0.15,2046.1680000000001,11594.952000000001,Customer_425,57,High,2021-03-01,8653,2025-03-01,11594.952000000001,1,11594.952000000001,High Value,0,Saturday,1,1,Off-Peak
TXN000122,5597,Electronics,Laptop,5,356.8,2024-01-06 01:00:00,PayPal,East,Budget,1784.0,False,0.05,89.2,1694.8,Customer_511,19,Medium,2021-05-26,3563,2025-05-26,1694.8,1,1694.8,Standard,1,Saturday,1,1,Off-Peak
TXN000123,1216,Home,Shoes,8,1157.75,2024-01-06 02:00:00,Credit Card,South,Premium,9262.0,True,0.15,1389.3,7872.7,Customer_28,28,Medium,2020-01-29,3020,2024-01-29,7872.7,1,7872.7,High Value,2,Saturday,1,1,Off-Peak
TXN000124,1743,Books,Shirt,4,381.9,2024-01-06 03:00:00,Credit Card,East,Standard,1527.6,False,0.05,76.38,1451.2199999999998,Customer_79,58,Low,2020-03-20,7217,2024-03-20,1451.2199999999998,1,1451.2199999999998,Standard,3,Saturday,1,1,Off-Peak
TXN000125,7596,Sports,Book,7,976.26,2024-01-06 04:00:00,Credit Card,West,Premium,6833.82,True,0.15,1025.0729999999999,5808.746999999999,Customer_715,75,Medium,2021-12-16,8962,2025-12-16,5808.746999999999,1,5808.746999999999,High Value,4,Saturday,1,1,Off-Peak
TXN000126,2409,Sports,Laptop,5,421.74,2024-01-06 05:00:00,Debit Card,South,Premium,2108.7,False,0.05,105.435,2003.2649999999999,Customer_155,69,High,2020-06-04,2232,2024-06-04,2003.2649999999999,1,2003.2649999999999,Standard,5,Saturday,1,1,Off-Peak
TXN000127,3711,Clothing,Phone,8,437.7,2024-01-06 06:00:00,Cash,East,Premium,3501.6,True,0.15,525.24,2976.3599999999997,Customer_291,57,Medium,2020-10-18,7745,2024-10-18,9634.104,2,4817.052,VIP,6,Saturday,1,1,Off-Peak
TXN000128,1440,Books,Shoes,3,1506.62,2024-01-06 07:00:00,Cash,South,Premium,4519.86,False,0.05,225.993,4293.866999999999,Customer_57,44,High,2020-02-27,8666,2024-02-27,4293.866999999999,1,4293.866999999999,Standard,7,Saturday,1,1,Off-Peak
TXN000129,8168,Clothing,Book,1,1366.41,2024-01-06 08:00:00,Credit Card,North,Budget,1366.41,False,0.05,68.32050000000001,1298.0895,Customer_765,19,Medium,2022-02-04,771,2026-02-04,1298.0895,1,1298.0895,Standard,8,Saturday,1,1,Off-Peak
TXN000130,3702,Books,Shirt,8,1045.29,2024-01-06 09:00:00,Cash,North,Standard,8362.32,True,0.15,1254.348,7107.972,Customer_287,63,Low,2020-10-14,3625,2024-10-14,7107.972,1,7107.972,High Value,9,Saturday,1,1,Peak
TXN000131,4564,Books,Shirt,7,42.32,2024-01-06 10:00:00,PayPal,West,Budget,296.24,True,0.15,44.436,251.804,Customer_390,73,Low,2021-01-25,7466,2025-01-25,251.804,1,251.804,Standard,10,Saturday,1,1,Peak
TXN000132,6735,Home,Shoes,6,1589.54,2024-01-06 11:00:00,Credit Card,North,Standard,9537.24,True,0.15,1430.586,8106.6539999999995,Customer_611,30,High,2021-09-03,4926,2025-09-03,8106.6539999999995,1,8106.6539999999995,High Value,11,Saturday,1,1,Peak
TXN000133,3195,Sports,Phone,3,1831.27,2024-01-06 12:00:00,Debit Card,South,Premium,5493.8099999999995,False,0.05,274.6905,5219.1195,Customer_223,20,High,2020-08-11,502,2024-08-11,5219.1195,1,5219.1195,High Value,12,Saturday,1,1,Off-Peak
TXN000134,2009,Home,Phone,3,1673.23,2024-01-06 13:00:00,PayPal,West,Budget,5019.6900000000005,False,0.05,250.98450000000003,4768.7055,Customer_115,73,Low,2020-04-25,9299,2024-04-25,4768.7055,1,4768.7055,Standard,13,Saturday,1,1,Off-Peak
TXN000135,1188,Electronics,Shoes,6,1818.26,2024-01-06 14:00:00,PayPal,North,Standard,10909.56,True,0.15,1636.434,9273.126,Customer_20,30,Medium,2020-01-21,4666,2024-01-21,9273.126,1,9273.126,High Value,14,Saturday,1,1,Peak
TXN000136,6875,Home,Phone,3,110.3,2024-01-06 15:00:00,Debit Card,North,Budget,330.9,False,0.05,16.544999999999998,314.35499999999996,Customer_633,67,High,2021-09-25,5814,2025-09-25,314.35499999999996,1,314.35499999999996,Standard,15,Saturday,1,1,Peak
TXN000137,2801,Books,Shoes,6,172.12,2024-01-06 16:00:00,Debit Card,South,Standard,1032.72,True,0.15,154.908,877.812,Customer_195,55,Medium,2020-07-14,4134,2024-07-14,877.812,1,877.812,Standard,16,Saturday,1,1,Peak
TXN000138,2631,Home,Laptop,8,213.48,2024-01-06 17:00:00,PayPal,North,Budget,1707.84,True,0.15,256.176,1451.664,Customer_170,62,High,2020-06-19,658,2024-06-19,1451.664,1,1451.664,Standard,17,Saturday,1,1,Off-Peak
TXN000139,7411,Clothing,Phone,6,1599.7,2024-01-06 18:00:00,PayPal,West,Budget,9598.2,True,0.15,1439.73,8158.470000000001,Customer_700,60,Low,2021-12-01,2054,2025-12-01,8158.470000000001,1,8158.470000000001,High Value,18,Saturday,1,1,Off-Peak
TXN000140,3670,Books,Shirt,2,692.87,2024-01-06 19:00:00,Cash,East,Budget,1385.74,False,0.05,69.287,1316.453,Customer_282,24,Low,2020-10-09,9912,2024-10-09,1316.453,1,1316.453,Standard,19,Saturday,1,1,Off-Peak
TXN000141,2365,Electronics,Shirt,5,1103.9,2024-01-06 20:00:00,Credit Card,East,Standard,5519.5,False,0.05,275.975,5243.525,Customer_150,64,High,2020-05-30,518,2024-05-30,5243.525,1,5243.525,High Value,20,Saturday,1,1,Off-Peak
TXN000142,4639,Home,Shoes,5,93.76,2024-01-06 21:00:00,Credit Card,East,Budget,468.8,False,0.05,23.44,445.36,Customer_398,34,Medium,2021-02-02,6682,2025-02-02,445.36,1,445.36,Standard,21,Saturday,1,1,Off-Peak
TXN000143,4534,Electronics,Laptop,8,452.8,2024-01-06 22:00:00,Cash,West,Premium,3622.4,True,0.15,543.36,3079.04,Customer_386,49,Low,2021-01-21,9307,2025-01-21,3710.318,2,1855.159,Standard,22,Saturday,1,1,Off-Peak
TXN000144,2026,Clothing,Phone,8,1313.07,2024-01-06 23:00:00,Cash,West,Standard,10504.56,True,0.15,1575.684,8928.876,Customer_118,49,Medium,2020-04-28,3900,2024-04-28,8928.876,1,8928.876,High Value,23,Saturday,1,1,Off-Peak
TXN000145,9922,Books,Shoes,6,1396.56,2024-01-07 00:00:00,PayPal,West,Budget,8379.36,True,0.15,1256.904,7122.456,Customer_939,33,Medium,2022-07-28,3998,2026-07-28,7122.456,1,7122.456,High Value,0,Sunday,1,1,Off-Peak
TXN000146,7027,Electronics,Laptop,4,958.1,2024-01-07 01:00:00,Credit Card,East,Standard,3832.4,False,0.05,191.62,3640.78,Customer_654,62,Medium,2021-10-16,4465,2025-10-16,12512.604000000001,2,6256.302000000001,VIP,1,Sunday,1,1,Off-Peak
TXN000147,9204,Books,Shoes,9,1581.33,2024-01-07 02:00:00,Cash,West,Budget,14231.97,True,0.15,2134.7954999999997,12097.1745,Customer_857,54,High,2022-05-07,9009,2026-05-07,12097.1745,1,12097.1745,High Value,2,Sunday,1,1,Off-Peak
TXN000148,9307,Electronics,Book,5,56.49,2024-01-07 03:00:00,Cash,South,Standard,282.45,False,0.05,14.1225,268.3275,Customer_867,71,Low,2022-05-17,2027,2026-05-17,268.3275,1,268.3275,Standard,3,Sunday,1,1,Off-Peak
TXN000149,3699,Clothing,Shoes,9,543.36,2024-01-07 04:00:00,Cash,West,Premium,4890.24,True,0.15,733.536,4156.704,Customer_286,78,Low,2020-10-13,9526,2024-10-13,4156.704,1,4156.704,Standard,4,Sunday,1,1,Off-Peak
TXN000150,8949,Books,Shirt,3,1567.85,2024-01-07 05:00:00,Cash,North,Budget,4703.549999999999,False,0.05,235.17749999999998,4468.3724999999995,Customer_830,55,Low,2022-04-10,3222,2026-04-10,4468.3724999999995,1,4468.3724999999995,Standard,5,Sunday,1,1,Off-Peak
TXN000151,5155,Electronics,Shirt,4,1324.08,2024-01-07 06:00:00,PayPal,East,Premium,5296.32,False,0.05,264.816,5031.504,Customer_460,49,Medium,2021-04-05,6290,2025-04-05,5031.504,1,5031.504,High Value,6,Sunday,1,1,Off-Peak
TXN000152,5188,Electronics,Book,2,550.65,2024-01-07 07:00:00,Credit Card,West,Premium,1101.3,False,0.05,55.065,1046.235,Customer_464,20,Low,2021-04-09,6331,2025-04-09,9256.135,2,4628.0675,VIP,7,Sunday,1,1,Off-Peak
TXN000153,9023,Sports,Shirt,2,1181.47,2024-01-07 08:00:00,Debit Card,South,Premium,2362.94,False,0.05,118.147,2244.793,Customer_840,65,High,2022-04-20,7189,2026-04-20,11308.2835,2,5654.14175,VIP,8,Sunday,1,1,Off-Peak
TXN000154,1127,Books,Book,8,1763.11,2024-01-07 09:00:00,Cash,East,Premium,14104.88,True,0.15,2115.732,11989.148,Customer_14,77,Medium,2020-01-15,8946,2024-01-15,11989.148,1,11989.148,High Value,9,Sunday,1,1,Peak
TXN000155,7876,Books,Phone,7,558.64,2024-01-07 10:00:00,Credit Card,North,Budget,3910.48,True,0.15,586.572,3323.908,Customer_740,55,Medium,2022-01-10,952,2026-01-10,3323.908,1,3323.908,Standard,10,Sunday,1,1,Peak
TXN000156,5759,Electronics,Book,8,1984.02,2024-01-07 11:00:00,Cash,North,Standard,15872.16,True,0.15,2380.824,13491.336,Customer_532,28,Low,2021-06-16,4750,2025-06-16,13491.336,1,13491.336,High Value,11,Sunday,1,1,Peak
TXN000157,8130,Books,Phone,1,185.99,2024-01-07 12:00:00,Credit Card,South,Budget,185.99,False,0.05,9.2995,176.69050000000001,Customer_762,48,Medium,2022-02-01,8013,2026-02-01,176.69050000000001,1,176.69050000000001,Standard,12,Sunday,1,1,Off-Peak
TXN000158,7947,Home,Laptop,8,275.6,2024-01-07 13:00:00,Cash,South,Budget,2204.8,True,0.15,330.72,1874.0800000000002,Customer_746,66,High,2022-01-16,6387,2026-01-16,1874.0800000000002,1,1874.0800000000002,Standard,13,Sunday,1,1,Off-Peak
TXN000159,6507,Books,Shirt,2,396.86,2024-01-07 14:00:00,PayPal,West,Premium,793.72,False,0.05,39.68600000000001,754.034,Customer_590,37,Medium,2021-08-13,6633,2025-08-13,754.034,1,754.034,Standard,14,Sunday,1,1,Peak
TXN000160,6614,Books,Phone,7,1733.08,2024-01-07 15:00:00,Debit Card,East,Standard,12131.56,True,0.15,1819.734,10311.826,Customer_599,63,High,2021-08-22,2480,2025-08-22,13044.748,2,6522.374,VIP,15,Sunday,1,1,Peak
TXN000161,4960,Electronics,Book,5,1343.49,2024-01-07 16:00:00,PayPal,North,Standard,6717.45,False,0.05,335.8725,6381.577499999999,Customer_434,56,Medium,2021-03-10,8696,2025-03-10,6381.577499999999,1,6381.577499999999,High Value,16,Sunday,1,1,Peak
TXN000162,6560,Electronics,Phone,9,1009.82,2024-01-07 17:00:00,Credit Card,East,Premium,9088.380000000001,True,0.15,1363.257,7725.123000000001,Customer_596,30,Low,2021-08-19,9800,2025-08-19,7725.123000000001,1,7725.123000000001,High Value,17,Sunday,1,1,Off-Peak
TXN000163,6097,Books,Shoes,1,669.89,2024-01-07 18:00:00,Cash,North,Standard,669.89,False,0.05,33.4945,636.3955,Customer_554,37,Low,2021-07-08,1905,2025-07-08,636.3955,1,636.3955,Standard,18,Sunday,1,1,Off-Peak
TXN000164,2362,Home,Phone,6,1774.26,2024-01-07 19:00:00,PayPal,East,Budget,10645.56,True,0.15,1596.8339999999998,9048.725999999999,Customer_149,62,Low,2020-05-29,7072,2024-05-29,9048.725999999999,1,9048.725999999999,High Value,19,Sunday,1,1,Off-Peak
TXN000165,4601,Electronics,Phone,6,829.24,2024-01-07 20:00:00,PayPal,North,Premium,4975.4400000000005,True,0.15,746.316,4229.124000000001,Customer_395,39,Medium,2021-01-30,1703,2025-01-30,4731.721500000001,2,2365.8607500000003,Standard,20,Sunday,1,1,Off-Peak
TXN000166,5644,Books,Shoes,6,236.98,2024-01-07 21:00:00,Cash,West,Budget,1421.8799999999999,True,0.15,213.28199999999998,1208.598,Customer_518,22,Medium,2021-06-02,9042,2025-06-02,1208.598,1,1208.598,Standard,21,Sunday,1,1,Off-Peak
TXN000167,4193,Electronics,Shoes,4,485.2,2024-01-07 22:00:00,Debit Card,North,Budget,1940.8,False,0.05,97.04,1843.76,Customer_348,37,Medium,2020-12-14,1137,2024-12-14,1843.76,1,1843.76,Standard,22,Sunday,1,1,Off-Peak
TXN000168,6550,Electronics,Book,2,867.82,2024-01-07 23:00:00,Cash,East,Budget,1735.64,False,0.05,86.78200000000001,1648.8580000000002,Customer_594,32,Low,2021-08-17,3511,2025-08-17,1648.8580000000002,1,1648.8580000000002,Standard,23,Sunday,1,1,Off-Peak
TXN000169,4266,Electronics,Shoes,1,865.15,2024-01-08 00:00:00,Debit Card,West,Premium,865.15,False,0.05,43.2575,821.8924999999999,Customer_355,46,Medium,2020-12-21,8758,2024-12-21,821.8924999999999,1,821.8924999999999,Standard,0,Monday,1,1,Off-Peak
TXN000170,2264,Clothing,Phone,5,1609.63,2024-01-08 01:00:00,Cash,West,Premium,8048.150000000001,False,0.05,402.4075,7645.7425,Customer_137,77,Low,2020-05-17,2887,2024-05-17,7645.7425,1,7645.7425,High Value,1,Monday,1,1,Off-Peak
TXN000171,2943,Home,Laptop,9,806.09,2024-01-08 02:00:00,Cash,South,Budget,7254.81,True,0.15,1088.2215,6166.5885,Customer_204,69,Low,2020-07-23,2352,2024-07-23,6166.5885,1,6166.5885,High Value,2,Monday,1,1,Off-Peak
TXN000172,7273,Books,Book,8,650.76,2024-01-08 03:00:00,Credit Card,North,Budget,5206.08,True,0.15,780.9119999999999,4425.168,Customer_682,60,High,2021-11-13,6465,2025-11-13,4425.168,1,4425.168,Standard,3,Monday,1,1,Off-Peak
TXN000173,1289,Electronics,Phone,4,191.62,2024-01-08 04:00:00,Cash,North,Budget,766.48,False,0.05,38.324000000000005,728.1560000000001,Customer_37,48,Low,2020-02-07,6065,2024-02-07,728.1560000000001,1,728.1560000000001,Standard,4,Monday,1,1,Off-Peak
TXN000174,9904,Books,Book,2,1485.68,2024-01-08 05:00:00,Cash,North,Standard,2971.36,False,0.05,148.568,2822.792,Customer_938,70,Medium,2022-07-27,8623,2026-07-27,2822.792,1,2822.792,Standard,5,Monday,1,1,Off-Peak
TXN000175,2522,Books,Phone,9,1449.99,2024-01-08 06:00:00,Credit Card,West,Standard,13049.91,True,0.15,1957.4865,11092.4235,Customer_161,75,High,2020-06-10,6390,2024-06-10,11092.4235,1,11092.4235,High Value,6,Monday,1,1,Off-Peak
TXN000176,1108,Clothing,Shirt,9,1093.06,2024-01-08 07:00:00,Cash,North,Premium,9837.539999999999,True,0.15,1475.6309999999999,8361.909,Customer_11,57,High,2020-01-12,6702,2024-01-12,8361.909,1,8361.909,High Value,7,Monday,1,1,Off-Peak
TXN000177,8667,Home,Book,4,74.95,2024-01-08 08:00:00,Credit Card,East,Premium,299.8,False,0.05,14.990000000000002,284.81,Customer_811,29,Medium,2022-03-22,709,2026-03-22,284.81,1,284.81,Standard,8,Monday,1,1,Off-Peak
TXN000178,8591,Electronics,Laptop,4,1851.23,2024-01-08 09:00:00,PayPal,East,Budget,7404.92,False,0.05,370.24600000000004,7034.674,Customer_803,30,High,2022-03-14,3216,2026-03-14,7034.674,1,7034.674,High Value,9,Monday,1,1,Peak
TXN000179,3841,Clothing,Laptop,1,283.47,2024-01-08 10:00:00,Debit Card,North,Premium,283.47,False,0.05,14.173500000000002,269.29650000000004,Customer_308,41,High,2020-11-04,8631,2024-11-04,269.29650000000004,1,269.29650000000004,Standard,10,Monday,1,1,Peak
TXN000180,6241,Sports,Phone,4,575.09,2024-01-08 11:00:00,Debit Card,East,Premium,2300.36,False,0.05,115.01800000000001,2185.342,Customer_568,24,Low,2021-07-22,8943,2025-07-22,2185.342,1,2185.342,Standard,11,Monday,1,1,Peak
TXN000181,2509,Books,Shoes,1,746.39,2024-01-08 12:00:00,PayPal,East,Premium,746.39,False,0.05,37.3195,709.0705,Customer_159,41,Low,2020-06-08,3631,2024-06-08,709.0705,1,709.0705,Standard,12,Monday,1,1,Off-Peak
TXN000182,5008,Clothing,Shirt,9,497.42,2024-01-08 13:00:00,Credit Card,West,Budget,4476.78,True,0.15,671.5169999999999,3805.263,Customer_442,34,High,2021-03-18,8987,2025-03-18,3805.263,1,3805.263,Standard,13,Monday,1,1,Off-Peak
TXN000183,4833,Home,Laptop,6,683.3,2024-01-08 14:00:00,Debit Card,West,Premium,4099.799999999999,True,0.15,614.9699999999999,3484.8299999999995,Customer_418,48,High,2021-02-22,3415,2025-02-22,3484.8299999999995,1,3484.8299999999995,Standard,14,Monday,1,1,Peak
TXN000184,9361,Clothing,Book,6,745.13,2024-01-08 15:00:00,Debit Card,East,Premium,4470.78,True,0.15,670.617,3800.1629999999996,Customer_876,75,High,2022-05-26,7513,2026-05-26,3800.1629999999996,1,3800.1629999999996,Standard,15,Monday,1,1,Peak
TXN000185,1545,Books,Phone,3,1796.75,2024-01-08 16:00:00,Cash,North,Budget,5390.25,False,0.05,269.5125,5120.7375,Customer_67,55,Low,2020-03-08,9689,2024-03-08,5120.7375,1,5120.7375,High Value,16,Monday,1,1,Peak
TXN000186,3948,Clothing,Phone,2,265.54,2024-01-08 17:00:00,Debit Card,West,Standard,531.08,False,0.05,26.554000000000002,504.52600000000007,Customer_323,24,Low,2020-11-19,415,2024-11-19,504.52600000000007,1,504.52600000000007,Standard,17,Monday,1,1,Off-Peak
TXN000187,9949,Clothing,Phone,5,486.77,2024-01-08 18:00:00,Debit Card,West,Premium,2433.85,False,0.05,121.6925,2312.1575,Customer_943,73,Medium,2022-08-01,9043,2026-08-01,2312.1575,1,2312.1575,Standard,18,Monday,1,1,Off-Peak
TXN000188,7274,Books,Shoes,5,1426.12,2024-01-08 19:00:00,Debit Card,South,Budget,7130.599999999999,False,0.05,356.53,6774.07,Customer_683,39,High,2021-11-14,405,2025-11-14,6774.07,1,6774.07,High Value,19,Monday,1,1,Off-Peak
TXN000189,6628,Electronics,Shoes,7,1719.74,2024-01-08 20:00:00,PayPal,North,Premium,12038.18,True,0.15,1805.727,10232.453,Customer_601,40,High,2021-08-24,3586,2025-08-24,10232.453,1,10232.453,High Value,20,Monday,1,1,Off-Peak
TXN000190,9327,Books,Book,9,1512.28,2024-01-08 21:00:00,Debit Card,North,Standard,13610.52,True,0.15,2041.578,11568.942000000001,Customer_870,28,Medium,2022-05-20,7434,2026-05-20,11568.942000000001,1,11568.942000000001,High Value,21,Monday,1,1,Off-Peak
TXN000191,4169,Books,Shirt,3,1125.91,2024-01-08 22:00:00,PayPal,North,Premium,3377.7300000000005,False,0.05,168.88650000000004,3208.8435000000004,Customer_346,78,High,2020-12-12,2324,2024-12-12,3208.8435000000004,1,3208.8435000000004,Standard,22,Monday,1,1,Off-Peak
TXN000192,1753,Home,Book,8,1356.98,2024-01-08 23:00:00,Cash,North,Standard,10855.84,True,0.15,1628.376,9227.464,Customer_80,19,High,2020-03-21,8408,2024-03-21,9903.2655,2,4951.63275,VIP,23,Monday,1,1,Off-Peak
TXN000193,5516,Home,Phone,8,85.15,2024-01-09 00:00:00,Credit Card,East,Standard,681.2,True,0.15,102.18,579.02,Customer_499,66,High,2021-05-14,4902,2025-05-14,4064.7000000000003,2,2032.3500000000001,Standard,0,Tuesday,1,1,Off-Peak
TXN000194,5803,Home,Phone,2,1126.36,2024-01-09 01:00:00,Cash,West,Standard,2252.72,False,0.05,112.636,2140.084,Customer_538,70,Medium,2021-06-22,8591,2025-06-22,2140.084,1,2140.084,Standard,1,Tuesday,1,1,Off-Peak
